1,1336,7572,1952,0,Tolstoj,Lev Nikolajevič,Výbor z díla II,
1,319,160,1952,20,Tolstoj,Lev Nikolajevič,Výbor z díla II,
1,660,4038,1973,24,Tolstoj,Lev Nikolajevič,Vzkříšení,
1,837,5574,,18,Tolstoj,Lev Nikolajevič,Korespondence s S.A. Tolsté,
1,1151,7052,,77,Tolstoj,Lev Nikolajevič,"Anna Kareninová I, II",
1,329,36,1950,8,Tolstoj,Lev Nikolajevič,Pověsti,
1,316,222,1950,12,Tolstoj,Alexej Nikolajevič,Chléb,
1,659,4037,,20,Tolstoj,Alexej Nikolajevič,Černý pátek a jiné prózy,
1,328,41,1950,10,Tolstoj,Lev Nikolajevič,"Dětství, chlapectví, jinošství",
1,746,5306,,25,Traven,Bruno,Bílá růže,
1,829,5566,,26,Traven,Bruno,Diktatura,
1,903,5838,1984,24,Traven,Bruno,Česači bavlny,
1,312,318,1956,16,Traven,Bruno,Poklad na Sierra Madre,
1,550,3716,1969,17,Truman,Capote,Chladnokrevně,
1,1114,6516,1988,26,Turgeněv,Ivan Sergejevič,Lovcovy zápisky,
1,871,5698,,23,Turgeněv,Ivan Sergejevič,Dým,
1,585,3817,1970,22,Turgeněv,Ivan Sergejevič,Otcové a děti,
1,338,42,1950,5,Turgeněv,Ivan Sergejevič,Šlechtické hnízdo,
1,341,452,,16,Twain,Mark,Dobrodružství Huckleberryho Finna,
1,1352,7588,1985,0,Uglov,Fjodor Grigorievič,Chirurgovo srdce,
1,1015,6170,1986,31,Uglov,Fjodor Grigorievič,Chirurgovo srdce,
1,508,,,17,Updike,John,Kentaur,
1,1167,7098,,25,Ullmannová,Liv,Proměny,
1,704,5152,,30,Undsetová,Sigrid,Kristina Vavřincová,
1,558,3765,,18,Undsetová,Sigrid,Šťastný věk,Paní Hjeldová
1,343,652,,10,Undsetová,Sigrid,Jenny,
1,706,5218,1978,30,Undsetová,Sigrid,Kristina Vavřincová,
1,1169,7134,,36,Updike,John,Králík je bohatý,
1,1128,7319,,,Sinclair,Upton,,
1,1246,7350,,,Sinclair,Upton,Konec světa 2,
1,989,6088,1985,15,Usťjancev,Viktor,Atomové ponorky vyplouvají,
1,873,5740,1983,12,Vartet,Julien,Přerušený oběd,
1,651,4004,,,Vasiljev,Boris,Život jde dál,
1,1034,6309,1986,25,Oatesová,Joyce Carol,Nesvaté lásky,
1,591,3835,1971,17,Vernberg,Maximilian,Pozdní doznání,
1,828,5565,1982,41,Wicker,Tom,V aréně se lvy,
1,782,5428,,20,Vidor,Miklós,Výzva,
1,874,5741,1983,35,Villaverde,Cirilo,Cecilia Valdésová,
1,967,6016,1995,23,Vinogradov,Jurij Alexandrovič,Letím na Berlín,
1,650,4003,,,Vinogradov,Jurij Alexandrovič,Odsouzení Paganiniho,
1,434,,,13,Vladimov,Georgij,Kdo jezdí sám,
1,551,3717,,26,Volek,Jindřich,Kennedyové,
1,579,3800,1970,14,Voltaire,,Candide a jiné povídky,
1,359,382,1952,32,Vries,Theun de,"Bij vlky, pastýři",
1,715,5245,1978,20,Vries,Peter de,Kolibřík,
1,827,5564,,32,Vries,Theun de,Ženojed,
1,1089,6467,1988,25,Vring,Georg von der,Voják Suhren,
1,911,5849,1984,0,Výběr autorů,,12 příběhů,
1,1046,6336,1986,26,Výběr autorů,,Stroj času,
1,1025,6268,1986,0,Výběr autorů,,Rozmarné povídky staré Rusi,
1,916,5854,1984,0,Výběr autorů,,12 příběhů,
1,980,6072,1985,42,Výběr autorů,,20 příběhů,
1,985,6077,1985,42,Výběr autorů,,20 příběhů,
1,983,6075,1985,42,Výběr autorů,,20 příběhů,
1,986,6078,1985,42,Výběr autorů,,20 příběhů,
1,984,6076,1985,42,Výběr autorů,,20 příběhů,
1,987,6079,1985,42,Výběr autorů,,20 příběhů,
1,982,6074,1985,42,Výběr autorů,,20 příběhů,
1,979,6071,1985,42,Výběr autorů,,20 příběhů,
1,981,6073,1985,42,Výběr autorů,,20 příběhů,
1,925,5863,1984,0,Výběr autorů,,12 příběhů,
1,988,6080,1985,42,Výběr autorů,,20 příběhů,
1,915,5853,1984,0,Výběr autorů,,12 příběhů,
1,908,5846,1984,0,Výběr autorů,,12 příběhů,
1,909,5847,1984,0,Výběr autorů,,12 příběhů,
1,912,5850,1984,0,Výběr autorů,,12 příběhů,
1,945,5930,1984,36,Výběr autorů,,Zápisky z volných chvil,
1,924,5862,1984,0,Výběr autorů,,12 příběhů,
1,907,5845,1984,0,Výběr autorů,,12 příběhů,
1,923,5861,1984,0,Výběr autorů,,12 příběhů,
1,922,5860,1984,0,Výběr autorů,,12 příběhů,
1,921,5859,1984,0,Výběr autorů,,12 příběhů,
1,920,5858,1984,0,Výběr autorů,,12 příběhů,
1,906,5844,1984,0,Výběr autorů,,12 příběhů,
1,794,5459,1981,22,Výběr autorů,,Chvála věcí,
1,918,5856,1984,0,Výběr autorů,,12 příběhů,
1,917,5855,1984,0,Výběr autorů,,12 příběhů,
1,993,6092,1985,42,Výběr autorů,,20 příběhů,
1,919,5857,1984,0,Výběr autorů,,12 příběhů,
1,553,3746,1970,23,Výběr autorů,,Deset italských novel,
1,914,5852,1984,0,Výběr autorů,,12 příběhů,
1,575,3794,1970,18,Wallace,Edgar,Žabí bratrstvo,
1,736,5296,,14,Walldorf,Hans,Červená slonovina,
1,1182,7173,1990,45,Waltari,Mika,3x komisař Palmu,
1,1140,7341,1992,99,Waltari,Mika,Egypťan Sinuhet,
1,770,5375,,27,Walser,Martin,Philippsburské svazky manželské,
1,724,5277,1979,27,Wantula,Leon,Luiza,
1,423,5276,1979,37,Warren,Robert Penn,U nebeských bran,
1,779,5425,,28,Wassermann,Jakob,Don Quijote oceánu,
1,890,5795,1984,45,Weiss,David,Benátčan,
1,965,6014,1995,44,Weiss,David,Nahý jsem přišel na svět,
1,1187,7182,1991,47,Weiss,David,"Já, Rembrandt",
1,454,,,16,Wells,Herbert George,Lidé jako bozi,
1,370,7235,,8,Wells,Herbert George,Až spáč procitne,
1,1159,7086,,435,Werfel,Franz,Čtyřicet dnů,
1,1290,7508,1931,0,Werfel,Franz,Zbožnost I,
1,1291,7509,1931,0,Werfel,Franz,Zbožnost II,
1,789,5430,,35,White,Patrick,Poušť Johanna Vosse,
1,941,5926,1984,36,White,Patrick,Strom člověka,
1,974,6052,1985,22,Wilde,Oscar,Pohádky,
1,590,3834,1971,20,Wilde,Oscar,Obraz Doriana Graye,
1,1096,6468,1988,30,Wilson,Angus,Čím hoří svět,
1,750,5327,,38,Winder,Ludwig,Následník trůnu,
1,655,,,28,Winkelhöferovi,Jan a Vlasta,Sto pohledů na Japonsko,
1,740,5300,1979,20,Wodehouse,Pelham Grenville,Letní bouřka,
1,948,5962,1984,24,Wodehouse,Pelham Grenville,Ukvapený Sam,
1,877,5744,1983,20,Wolanowski,Lucjan,Nepříliš tiché Tichomoří,
1,839,5576,,10,Woolfová,Virginia,Smyčcový kvartet,
1,1254,7377,,112,Woodová,Barbara,Plamen duše,
1,705,5153,,25,Wyndham,John,Den trifidů,
1,561,3768,,26,Zola,Émile,Germinal,
1,814,5498,,32,Zola,Émile,Paříž,
1,525,3626,1969,22,Zola,Émile,Zabiják,
1,373,,,12,Zola,Émile,Rozvrat,
1,432,,,21,Zola,Émile,Pod pokličkou,
1,1115,6517,1988,33,Zola,Émile,Rozvrat,
1,684,5061,1975,22,Zweig,Stefan,Netrpělivost srdce,
1,1098,6489,1988,25,Zweig,Stefan,Léčení duchem,
1,1100,6495,1988,27,Zweig,Stefan,Amok,
1,612,3872,1971,21,Zweig,Stefan,Triumf a tragika Erasma Rotterdamského,Svědomí proti násilí
1,392,,,16,Zweig,Stefan,Kaleidoskop,
1,1131,6583,1989,52,Železný,Ivo,Roboti a Androidi,
